1.342321008807e-01
-2.693766883292e-06
-1.476086270338e-03
4.969860300942e-02
-1.941190200920e-06
-2.887131333072e-07
-6.414909484428e-04
4.782961778427e-02
1.853092953892e-03
-9.038307738527e-02
5.266882381161e-03
