-1.203667603741e-06
5.480803075434e-04
5.223625597433e-02
-1.022575024146e-06
-2.097563019514e-07
7.327587131900e-04
5.086201688029e-02
2.614330719769e-03
-9.527291259802e-02
1.515510612426e-02
